train_acc,train_loss,lr,test_acc,test_loss
0.3333333333333333,1.121018303765191,5e-05,0.3028571428571429,1.1487721470424108
0.3333333333333333,1.1170201831393771,5e-05,0.3028571428571429,1.1462474714006696
0.3333333333333333,1.110009299384223,5e-05,0.3028571428571429,1.140296630859375
0.3333333333333333,1.1023481157090929,5e-05,0.3028571428571429,1.1339684186662946
0.3333333333333333,1.0951286951700847,5e-05,0.3028571428571429,1.1272040666852678
0.3611111111111111,1.0869781706068251,5e-05,0.3142857142857143,1.1225444684709822
0.3611111111111111,1.0794397989908855,5e-05,0.32,1.1165162876674106
0.4166666666666667,1.071251975165473,5e-05,0.3142857142857143,1.1110765729631698
0.4166666666666667,1.0659112930297852,5e-05,0.3142857142857143,1.1088931710379464
0.4166666666666667,1.0594734615749783,5e-05,0.3142857142857143,1.1027044677734374
